-1.052686667193052195e+01,1.102978497558735960e+01
8.872642856931143740e+00,1.587941724216189421e+01
-5.824602938475722524e+00,9.326482020318207944e+00
1.008607714630017682e+01,1.161646728269918327e+01
-1.023757539640771341e+01,1.001004519608823351e+01
-1.785775342291435530e+00,1.208602113879361672e+00
-1.288307153163620811e+01,1.215749020469384689e+01
-1.458084281903651025e-01,2.528032939083940889e+00
-1.176196632193330949e+01,1.073535746847662509e+01
9.375816824006621530e+00,5.062583695574858211e+00
-1.447019235639239287e+00,2.777660211403998325e+00
5.695670737705578190e-01,-6.961973055782626485e-01
1.064848260004879421e+01,9.609293739501616471e+00
1.811170315754855764e+00,2.872009540769326463e+00
-8.276430853708587776e+00,5.147058461019841324e+00
-8.800533146524424311e+00,1.067084529763700829e+01
2.191028166091012697e+00,-3.576256600794581075e+00
-4.060096552007258275e+00,-2.482545007879268795e+00
9.332265873334566475e-01,-2.852610534498865591e-01
9.871811911311253240e+00,4.977981815957221556e+00
1.174526520298130450e+01,7.236697160116324135e+00
6.107798355435959614e+00,9.788945883902259837e+00
-1.680937592528316982e+00,-2.309980157844650606e+00
-1.246155145768152650e+01,1.234411106616203746e+01
-1.629516980050286779e-01,1.858231211075581868e+00
1.157879793551414593e+01,7.899827375348618119e+00
-5.449738409951790707e+00,1.530964896124532615e+01
-1.015338436433610436e+00,2.927395260233151220e+00
-1.237457247311983366e+01,1.124341099546910350e+01
1.419242008204124872e+01,8.457119987480799850e+00
-9.685727668358968145e+00,1.280769082884064147e+01
-8.589591800789332154e+00,1.003153830560662207e+01
6.290113110115143513e+00,1.094258366240476477e+01
7.446473820510426833e+00,9.067994189274179107e+00
-6.613062903001972082e+00,6.387645835821857077e+00
-1.359229230405414057e+01,7.645454012500089824e+00
-8.353659231122726680e+00,9.084624472890284963e+00
3.078310738380819700e+00,-7.921476945584576823e-01
-7.918131423539941371e-01,-3.573125670847049129e+00
-6.381788817482680898e+00,7.625387452149654521e+00
-2.860853955346200905e+00,8.563687053956897444e+00
2.301825179840384816e+00,8.212264993001992863e+00
-9.085608143466874509e+00,7.219918533119916049e+00
-9.364666010403141172e+00,8.037306278582992292e+00
1.556590737409523939e+01,5.826584268644924514e+00
1.126434122464020149e+01,1.285101875135787353e+01
-7.074766982243501090e+00,1.360315719366230169e+01
3.921008545304454085e-01,-1.943703333054968230e+00
-1.027307959214298272e+01,1.155828646894571676e+01
7.254112507515775299e+00,6.573170328133868701e+00
-1.074324868705363478e+01,1.296263188930018728e+01
-1.990942910775539865e+00,-9.781971543144016845e-01
2.025601808620428379e+00,3.275761624534281324e+00
-1.077588759188655310e+01,1.051334862903720690e+01
1.165900922254484273e+00,2.302289582747791830e+00
1.153270070949760040e+01,9.655336127162252424e+00
-8.922428228525541627e+00,7.522138571282159347e+00
3.388464965308454424e+00,5.447025991773888798e+00
1.061461169738532995e+01,1.436095077452248603e+01
4.672832363853519411e+00,1.164878006919076014e+01
3.895378233229150222e+00,-4.961936831474035081e+00
-1.339691613704161632e+01,1.144512406168888674e+01
