-3.401328346394471680e+00,-3.399542267712836185e+00
-9.312773709913694020e+00,-5.105649566072614221e-01
-3.310463955282306081e+00,8.133236415581612810e-01
8.891191320869957337e+00,9.400395401508882642e+00
-1.379623695145584605e+01,1.313965836482907434e+01
-1.484854735927659775e+01,8.960315940914201249e+00
1.480294144231987197e+01,9.155768592128183059e+00
-2.524894544996672430e+00,-3.565714271103459954e+00
2.813537957488168040e+00,-4.035160686027776222e+00
-1.340355039471957177e+01,9.727198392062485155e+00
-1.172345944465052803e+01,1.171845233705714406e+01
7.715184577627810292e+00,9.124953980070724668e+00
1.236212927427408559e+01,3.546228449770303826e+00
-7.130656521599599174e+00,6.780304852805810967e+00
5.417818702108966988e+00,1.110578533987008676e+01
8.383507770806861714e-01,1.098907631968584209e+00
1.582015506069046573e+01,7.395474677151312903e+00
1.161062876070957728e+01,9.941885432453410942e+00
-9.859707282179860144e+00,1.426292389240664349e+01
2.841702958733921758e+00,-6.190654197511739065e-01
-4.653395754137536144e+00,9.763807971350470183e+00
-1.069145079031750356e+01,6.922939898259282465e+00
1.419526886569638258e+01,1.963623480438444702e+00
7.299936886706130501e+00,7.593352069695425755e+00
1.025865835328421305e+01,1.822682026728881866e+01
-4.689324354513195736e-01,-3.763753216610633001e-01
-1.210453087363525881e+01,1.155942601212661813e+01
-2.103382605572877040e+00,-5.074798960840977813e+00
-1.129285960670205569e+01,1.255987522732717387e+01
5.568122330714472268e-01,-6.404980844083965508e+00
-9.949896769272134733e+00,9.860379784464400998e+00
4.444407710632139796e+00,1.148098964683529122e+00
7.891486799942919461e-01,-6.135900694572624658e+00
-7.976447218527119354e+00,9.899007556002000996e+00
-1.051404941540228144e+01,4.137692968524929960e+00
-2.868128272961940617e+00,4.614128020374640649e+00
-7.494331209103856750e+00,9.264307249846059023e+00
1.036623126990065202e+00,-1.940504179684677810e+00
7.156124939935819551e-01,9.503211132435986919e-01
-1.839831011217263779e+00,-2.816385989141540591e+00
-7.972967173644714300e+00,1.283898669202324427e+01
-8.218487539711269108e+00,1.107930173581625866e+01
-2.330275782721211275e+00,-2.780335995364005441e+00
1.097958697711444032e+01,1.521980384391897445e+01
-8.051519025550113895e+00,9.253339940266059216e+00
4.119586202832769217e+00,-9.442244141948050729e-01
-1.124756576181465562e+01,1.042129937104735049e+01
-1.023157324613196861e+00,-2.294544908741500855e+00
1.357579190694767490e+01,1.407553679103510369e+01
1.140430235488220490e+01,1.083061003019580504e+01
