-1.306944542967911183e+00,-3.548607802712025361e+00,-7.041201691346645752e-01
-1.074348174290389757e+01,1.333543671074421866e+01,8.471615406241753021e+00
1.103735360845863589e+01,1.447816921677922863e+01,4.636081438423904189e+00
-1.217296556170363864e-01,3.020960118207323575e+00,2.395048241810424638e+00
-2.817058814412082945e+00,-1.442567286074456057e+00,2.463028563818910666e+00
-2.546567157084316690e+00,7.452880873895435521e+00,4.255695020732511047e+00
-6.379919752996137561e+00,1.768887312704483605e+01,8.700644172742890703e+00
8.471785458300374216e+00,1.190036911024541588e+01,3.237141056615616908e+00
1.686101312203576441e+01,7.165539734841012809e+00,5.151531077378021628e+00
-9.930461449194451617e+00,7.910041917898400499e+00,6.027553888756741252e+00
-1.059577844262973523e+00,3.712242756040131653e-01,-2.632920616720901386e+00
5.046136429464494810e+00,3.196268387746638240e+00,-1.816690813227690882e+00
-9.126785624522522511e+00,9.490002835334232500e+00,-5.563539814054436761e-01
2.752105945528991349e+00,7.064242175105343691e+00,-3.973644069041073479e+00
2.288938814703629365e+00,2.359888299965000158e+00,-1.847308218799484369e-01
-6.164323809555067868e+00,9.158601686432895406e+00,1.158807737216529965e+00
1.169788840736516011e+00,4.127920698858358328e+00,1.590707429745179535e-01
-5.890147276019067846e+00,1.166354469058535059e+01,3.320506312694064377e+00
-9.197892839973420109e+00,1.240093248135633353e+01,8.788905536829279441e+00
-7.073490132108175565e+00,5.555389713775362281e+00,6.547943795278113654e+00
-9.476983339718072941e+00,6.696285511672195767e+00,6.498750116984003178e+00
1.351787888078045397e+00,4.852356085521785545e+00,-1.027094824183263810e+00
-1.209406008188394388e+01,1.013869823217112831e+01,3.029469478201730848e+00
-1.344783391641782444e+01,1.158434121419076668e+01,4.345531016043817196e+00
4.680386202716236288e-01,-9.137927536863525990e-01,5.695670737705578190e-01
1.305942193076107927e+01,6.470174084843502982e+00,5.808675495615045037e+00
-9.075138906944104633e-01,2.590436063008211498e+00,-5.033245400107857037e+00
-1.418042966754513134e+00,3.511358452932141772e-01,1.168705115298400432e-01
7.609047748317124826e-01,-8.943198997190289212e-01,-6.718905999041437094e-02
-8.294199901004656539e+00,8.306357975125699511e+00,7.128515362303584624e+00
1.337445753243349067e+01,1.286214418937441373e+01,4.295283365538574039e+00
-1.600310854575849717e+01,8.648257307238791824e+00,6.956731078817422365e+00
-4.740520069226476174e+00,1.440671890256780152e+01,6.117444299886662940e+00
-6.682086725781729797e+00,6.194969280426270153e-01,-4.876044784924441489e-01
-7.972741770638775094e+00,9.662591286327517182e+00,3.275728772498586849e+00
7.506586900388174222e+00,8.410473852677119666e+00,6.227370186433987875e+00
7.060968256009338084e+00,7.551799841830642457e+00,9.854959773526672961e+00
-9.092271712181508647e+00,1.067948517491975480e+01,6.829118505808823514e+00
-9.673155015299158777e+00,1.686621694284841055e+01,6.821949984496777475e+00
-5.514203303273850665e+00,-2.816305893360384616e+00,-6.055215672941470784e-01
-1.560479691658986034e+01,1.030355565663047201e+01,6.966305499044810112e+00
1.399777193314458046e+01,7.144268576658305392e+00,4.948283612490666172e+00
6.960850905174041259e+00,1.369264652811384764e+01,3.886281582884241637e+00
2.907570787429122561e+00,1.063734741171648501e+01,3.322473034271388848e+00
-1.870459147010969048e+00,-6.044424439965506934e+00,5.612681923453301636e+00
-7.951040258909783276e+00,1.281353795748816893e+01,9.648393139722237777e-01
-9.829849696800081915e+00,1.408018926781138802e+01,9.033874462378339132e+00
-9.791734990592056320e+00,8.585960875615409549e+00,4.670959060546637787e+00
-3.962415883437056863e+00,-1.746661747850688950e+00,-1.023261663354696260e+00
-4.994570607050893840e-01,1.194674611492809957e+00,-2.996540224566137667e-01
-9.036496752264362442e+00,8.574880951448685451e+00,7.504882529504022237e+00
9.668145610479152996e-01,1.810288025114643595e-01,-3.130350005240176259e+00
-1.079490840503872029e+01,9.568465982060303077e+00,1.672646582403359616e+00
-1.394776750893810302e+01,1.294034164774259921e+01,4.523753808539733967e+00
7.079611159573679480e+00,8.390467912717486598e+00,9.107293640148384384e+00
-9.920366265956294116e-01,-3.932573737904530020e+00,1.132809599502382802e+00
-2.166694021629686606e+00,2.430902187424937022e+00,-2.530585924605827763e+00
3.652816738281595477e+00,-3.288334864615060082e-01,1.893567856079619194e+00
1.059331169409406392e+01,1.457152503600175564e+01,3.876572828972663309e+00
-8.925226769822554029e-01,-1.001956768801258058e+00,-7.918131423539941371e-01
1.133290876059913010e+01,1.645722884078008263e+01,1.631623740849209803e+00
-7.534350925369617258e-01,4.779331881500920254e+00,5.124531213000357299e-01
1.067450621274807254e+01,4.744115110100798560e+00,5.428475947541461011e+00
-4.060096552007258275e+00,-2.482545007879268795e+00,-7.761147459177442087e-01
9.662416158253814835e-01,-1.195319056982511660e-02,2.273744610807546529e+00
-7.148750391186940334e+00,6.701454880489922772e+00,4.306430691621255136e+00
6.003063391407994942e+00,6.940312202015637588e+00,9.047181570899871517e+00
5.995580970547466748e+00,5.706315975962221287e+00,6.085925154940031057e+00
2.624751704419983955e+00,-2.426284462774393358e+00,1.044613923448908244e+00
1.159266937589184820e+01,1.389537823322915067e+01,3.806316852596491884e-02
9.751878352829631780e+00,1.270778537117893769e+01,8.767272929663608494e+00
7.851360396237208050e+00,7.327974389866027671e+00,3.820996809873386635e+00
1.121853269721439084e+01,5.641459561734901484e+00,7.028404601166667653e+00
-2.237438392423654498e+00,3.920349721328178383e+00,1.647930249888961418e+00
-1.051533664218312225e+01,8.518322729582919806e+00,5.220530764412050218e+00
5.704240770899723367e-01,1.536412184239150047e+00,3.946154000005667739e-01
-6.000069342802930583e-01,3.483807789673527111e+00,-7.362509357986745329e+00
-1.302434918851906609e+01,1.619497304531107673e+01,7.359709419222916438e+00
9.167656282101525278e+00,3.883437225696116712e+00,1.726406860112819075e+00
1.203898228819967642e+01,1.291743402893125747e+01,1.259842141895083856e+01
-1.419239935271251518e+01,8.214224657708564692e+00,6.208602113879361895e+00
-1.397757798219089764e+01,6.556873540540054890e+00,5.288591230515001129e+00
9.366009975543560628e+00,9.460542905786176959e+00,5.988288568259209299e+00
-9.180090358578112841e+00,9.682966787713022327e+00,3.478236483995837958e-01
-5.738302701298313657e+00,8.463105641521570632e+00,-3.720034668454772486e-01
5.534861409031741175e+00,1.135302302508259764e+01,9.667479463307834919e+00
1.131809310993860684e+01,9.144771901954005244e+00,7.042427963506241895e+00
-5.293452566914247370e+00,9.278676025738764821e+00,6.733652072782347453e+00
-6.724238375465718676e+00,1.068986491482213452e+01,7.242369788076806536e+00
1.323890218344634562e+01,1.473867600868359595e+01,7.779268276257591097e+00
-1.145060444755624296e+01,1.169857100208595213e+01,8.658660798043653628e-01
-2.886096044110768588e+00,-7.782177605728275438e-01,-1.781171193352118598e+00
-4.852461895875942233e+00,4.957151519089375569e+00,4.947198309015059969e+00
-8.442136798938218334e+00,5.724567687380967662e+00,2.653280202460541304e+00
1.822175182699501761e+01,8.128833639185890192e+00,5.149551349054444671e+00
-9.320116184188666608e+00,4.226963295167061041e+00,8.123682917677323090e+00
3.748256427458425577e+00,1.093697053458573443e+01,7.985667602560553746e+00
-8.332297443311894369e+00,4.413397269714335991e+00,5.002747793090077444e+00
-8.807667360516727939e+00,8.362791608193836268e+00,9.322247013131752524e+00
-1.449942202751218900e+01,7.368568305270036589e+00,2.645192038444559746e+00
6.604973734645781525e-01,1.401431054393256881e+00,2.217444714805406392e+00
-1.374204892670118205e+01,2.954768060146907516e+00,6.601714830108505794e+00
-7.878202759539671973e+00,1.335405293291201723e+01,5.212680554136876587e+00
6.467047991015558495e+00,1.193613985660421228e+01,6.409423862511590464e+00
-5.208844944497745821e-01,2.986429386825412813e+00,2.020789445276808038e+00
-7.243433781706323238e+00,1.369714699572574190e+01,3.654616879670352869e+00
8.074014740486985531e+00,6.455993913278731178e+00,5.417132037325895766e-01
-1.065340874624917333e+01,1.080041334727671654e+01,1.890381653228019765e+00
-1.401600485552144448e+01,8.309301240758514950e+00,5.642568460348670101e+00
-1.538722908795218736e+01,1.395537469458623825e+01,2.664466640300365619e+00
-9.624808063679695991e+00,1.061717705082392449e+01,6.904832441993613124e+00
4.166059302434972800e+00,3.936284260115023415e+00,1.497157047448820721e+00
-9.379437235388980554e+00,6.676094135535890040e+00,3.109450722377976817e+00
-9.233251147526903679e+00,1.013007994273755763e+01,5.556812233071447338e+00
-2.247433830837650692e+00,3.340823474241925162e+00,1.819077984647908819e+00
2.000964169060404974e+00,7.743924319882146412e-02,-2.332858239575453574e+00
3.287085540186553412e-01,-2.282971058507529794e+00,-2.502832368744904556e+00
3.033176484343888646e+00,2.762987507262063769e+00,5.799269502434293955e+00
1.437009468055425870e-02,-3.888680707297455186e+00,4.541195542564697707e-01
-1.237866060944783086e+01,1.051299759950109447e+01,4.223448918565935628e+00
